case_id,customer_id,transaction_id,order_id,scenario,label_abusive,chargeback_reason,claim_description,disputed_amount,currency,payment_method,payment_status,product_category,quantity,shipping_city,billing_city,order_ts,shipped_ts,delivered_ts,claim_ts,claim_delay_days,account_age_days,previous_orders,previous_chargebacks,previous_returns,previous_failed_payments,avg_order_value,delivery_status,delivery_confirmation,has_tracking,days_to_deliver,device_seen_before,device_shared_accounts,ip_geo_distance_km,txns_last_24h,shipping_billing_match,split
CB-12954,CUST-09519-0,TXN-22954,ORD-32954,lost_package,0,product_not_received,Item was not delivered to me.,3715.41,INR,upi,captured,sports,1,Mumbai,Mumbai,2026-02-08T15:21:22,2026-02-10T19:17:26,,2026-02-17T09:12:47,1.6,575.5,6,0,1,0,832.72,in_transit,none,1,,1,1,3.7,1,1,train
CB-12955,CUST-11626-1,TXN-22955,ORD-32955,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,1821.22,INR,upi,captured,electronics,1,Kochi,Mumbai,2026-01-03T15:48:42,2026-01-04T19:28:34,2026-01-07T02:40:34,2026-02-03T03:32:58,27.0,568.6,23,0,0,1,2865.58,delivered,otp,1,2.3,1,0,5.2,2,0,train
CB-12956,CUST-11244-2,TXN-22956,ORD-32956,lost_package,0,product_not_received,Item was not delivered to me.,14051.6,INR,upi,captured,toys,2,Delhi,Delhi,2026-06-22T07:28:56,2026-06-24T17:15:16,,2026-07-02T08:06:50,2.6,464.3,29,0,1,0,2395.85,unknown,none,0,,1,0,27.3,2,1,train
CB-12957,CUST-01017-3,TXN-22957,ORD-32957,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,5605.84,INR,upi,captured,fashion,1,Jaipur,Jaipur,2026-04-01T23:58:34,2026-04-04T09:30:43,,2026-04-10T08:44:41,1.0,451.1,3,0,0,0,4102.18,failed,none,1,,1,0,39.4,1,1,train
CB-12958,CUST-02737-4,TXN-22958,ORD-32958,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,2213.75,INR,debit_card,captured,electronics,1,Jaipur,Jaipur,2026-06-17T20:10:13,2026-06-19T02:37:05,2026-06-20T02:37:05,2026-06-25T02:48:31,5.0,1224.6,13,0,2,0,2650.17,delivered,none,1,1.0,1,0,17.1,1,1,train
CB-12959,CUST-05382-5,TXN-22959,ORD-32959,friendly_fraud_pnr,1,product_not_received,I never received this package.,4725.51,INR,debit_card,captured,home,1,Kochi,Kochi,2026-04-17T02:26:25,2026-04-18T19:21:42,2026-04-25T12:09:42,2026-05-13T21:07:22,18.4,107.4,6,0,2,3,792.85,delivered,signed,0,6.7,1,1,8.3,3,1,train
CB-12960,CUST-11011-6,TXN-22960,ORD-32960,lost_package,0,product_not_received,Item was not delivered to me.,1499.4,INR,credit_card,captured,electronics,1,Mumbai,Pune,2026-03-10T01:20:30,2026-03-10T20:55:08,,2026-03-24T11:31:41,8.6,803.2,46,1,0,0,1402.84,failed,none,1,,0,0,164.7,2,0,train
CB-12961,CUST-05801-0,TXN-22961,ORD-32961,friendly_fraud_pnr,1,product_not_received,I never received this package.,3384.67,INR,upi,captured,beauty,1,Hyderabad,Hyderabad,2026-06-16T19:18:15,2026-06-18T01:35:38,2026-06-21T20:47:38,2026-07-01T21:00:59,10.0,346.3,7,0,1,2,1029.23,delivered,otp,0,3.8,1,1,2.3,3,1,train
CB-12962,CUST-05616-1,TXN-22962,ORD-32962,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,1275.89,INR,debit_card,captured,beauty,1,Delhi,Delhi,2026-05-28T22:09:31,2026-05-29T12:34:02,2026-06-01T02:58:02,2026-06-07T06:49:00,6.2,498.0,25,0,1,1,2263.4,delivered,signed,1,2.6,1,0,6.0,2,1,val
CB-12963,CUST-05505-2,TXN-22963,ORD-32963,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,5137.15,INR,upi,captured,home,1,Mumbai,Mumbai,2026-04-15T03:12:08,2026-04-16T10:12:28,2026-04-20T03:00:28,2026-05-01T21:43:27,11.8,400.4,46,0,2,0,4617.07,delivered,otp,1,3.7,1,0,8.4,2,1,val
CB-12964,CUST-07021-3,TXN-22964,ORD-32964,lost_package,0,product_not_received,I never received this package.,2182.69,INR,credit_card,captured,toys,1,Bangalore,Hyderabad,2026-01-10T11:13:52,2026-01-13T03:31:07,2026-01-15T13:07:07,2026-01-18T10:56:48,2.9,137.3,36,0,1,0,927.74,delivered,photo,1,2.4,1,0,13.3,2,0,val
CB-12965,CUST-08690-4,TXN-22965,ORD-32965,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,3552.04,INR,netbanking,captured,electronics,1,Hyderabad,Hyderabad,2026-05-03T05:36:00,2026-05-05T02:56:31,2026-05-07T02:56:31,2026-05-18T07:43:31,11.2,499.5,18,0,1,0,1445.79,delivered,otp,1,2.0,1,0,105.0,2,1,train
CB-12966,CUST-10911-5,TXN-22966,ORD-32966,true_fraud_victim,0,unauthorized_transaction,I did not make this transaction.,27546.52,INR,upi,captured,beauty,2,Bangalore,Ahmedabad,2026-06-05T03:05:41,2026-06-08T01:42:32,2026-06-17T08:54:32,2026-06-25T21:11:25,8.5,1725.2,32,0,1,0,2301.62,delivered,none,1,9.3,0,1,65.2,4,0,train
CB-12967,CUST-00004-6,TXN-22967,ORD-32967,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,22212.16,INR,credit_card,captured,fashion,1,Delhi,Ahmedabad,2026-05-11T16:08:26,2026-05-12T16:15:45,,2026-05-31T17:41:03,14.1,162.5,4,0,1,3,2355.68,unknown,otp,1,,1,2,85.1,1,0,train
CB-12968,CUST-00668-0,TXN-22968,ORD-32968,lost_package,1,product_not_received,The order shows delivered but nothing arrived at my address.,2311.55,INR,wallet,captured,beauty,1,Pune,Pune,2026-04-12T06:37:42,2026-04-14T09:43:39,,2026-04-26T11:39:53,7.1,345.8,8,0,0,0,1272.68,unknown,none,1,,1,0,18.9,1,1,train
CB-12969,CUST-11074-1,TXN-22969,ORD-32969,false_unauthorized,1,unauthorized_transaction,"This charge is not mine, my card was used without permission.",2797.69,INR,upi,captured,fashion,1,Jaipur,Jaipur,2026-04-01T09:59:42,2026-04-03T22:12:43,2026-04-07T00:36:43,2026-04-12T04:07:50,5.1,19.2,3,1,0,3,1314.32,delivered,none,1,3.1,1,0,81.9,1,1,val
CB-12970,CUST-01717-2,TXN-22970,ORD-32970,false_unauthorized,1,unauthorized_transaction,Unauthorized payment on my account.,14006.24,INR,debit_card,captured,home,1,Mumbai,Mumbai,2026-01-11T21:48:29,2026-01-12T23:10:48,2026-01-14T18:22:48,2026-02-03T17:34:46,20.0,590.6,7,1,3,1,1444.06,delivered,otp,1,1.8,1,0,31.9,2,1,train
CB-12971,CUST-08009-3,TXN-22971,ORD-32971,lost_package,1,product_not_received,I never received this package.,6182.53,INR,upi,captured,beauty,2,Kochi,Kochi,2026-02-23T17:43:44,2026-02-24T15:33:31,,2026-03-06T14:27:18,5.0,983.8,76,0,2,1,704.9,in_transit,none,1,,1,0,82.3,1,1,val
CB-12972,CUST-02689-4,TXN-22972,ORD-32972,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,4033.92,INR,netbanking,captured,toys,1,Bangalore,Bangalore,2026-05-31T15:37:58,2026-06-02T06:30:15,,2026-06-10T22:15:31,3.7,957.3,9,0,0,1,1047.41,failed,none,0,,1,0,45.7,1,1,train
CB-12973,CUST-03310-5,TXN-22973,ORD-32973,friendly_fraud_pnr,1,product_not_as_described,The product I received is completely different from the listing.,2951.07,INR,debit_card,captured,fashion,3,Bangalore,Hyderabad,2026-05-15T08:14:30,2026-05-17T21:38:49,2026-05-19T21:38:49,2026-06-14T01:37:24,25.2,40.2,0,0,1,1,470.29,delivered,signed,1,2.0,1,1,6.6,1,0,train
CB-12974,CUST-10835-6,TXN-22974,ORD-32974,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",19048.24,INR,debit_card,captured,books,1,Kolkata,Jaipur,2026-06-26T23:49:56,2026-06-28T07:31:34,2026-07-02T07:31:34,2026-07-12T13:40:25,10.3,156.3,7,0,0,0,1586.31,delivered,photo,1,4.0,0,1,209.3,8,0,train
CB-12975,CUST-01453-0,TXN-22975,ORD-32975,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,2698.48,INR,upi,captured,fashion,1,Mumbai,Mumbai,2026-02-02T07:18:45,2026-02-05T00:26:59,,2026-02-14T21:08:55,4.9,706.8,21,0,1,0,2405.61,failed,none,1,,1,0,5.3,2,1,test
CB-12976,CUST-08412-1,TXN-22976,ORD-32976,lost_package,0,product_not_received,I never received this package.,967.39,INR,credit_card,captured,toys,1,Jaipur,Jaipur,2026-06-08T22:51:02,2026-06-11T21:50:58,2026-06-17T17:02:58,2026-06-19T17:51:11,2.0,1216.4,232,0,0,0,2913.69,delivered,photo,1,5.8,0,0,69.9,1,1,train
CB-12977,CUST-05040-2,TXN-22977,ORD-32977,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,3732.27,INR,upi,captured,books,1,Kolkata,Kolkata,2026-02-20T12:43:57,2026-02-21T22:52:49,,2026-03-01T19:46:14,2.9,892.2,36,0,1,1,1515.69,failed,none,1,,1,1,22.0,1,1,train
CB-12978,CUST-03250-3,TXN-22978,ORD-32978,lost_package,0,product_not_received,Item was not delivered to me.,4545.11,INR,upi,captured,sports,2,Delhi,Kolkata,2026-04-21T15:10:57,2026-04-23T23:16:51,,2026-04-29T10:45:36,0.5,867.6,38,0,1,0,8247.16,failed,none,1,,1,0,20.0,1,0,val
CB-12979,CUST-10026-4,TXN-22979,ORD-32979,friendly_fraud_pnr,1,product_not_received,I never received this package.,9585.88,INR,upi,captured,home,1,Kolkata,Kolkata,2026-06-11T20:08:19,2026-06-12T09:59:15,2026-06-14T05:11:15,2026-07-02T07:31:56,18.1,167.7,8,0,0,0,817.37,delivered,signed,1,1.8,0,0,70.6,3,1,val
CB-12980,CUST-04628-5,TXN-22980,ORD-32980,lost_package,0,product_not_received,I never received this package.,3915.14,INR,upi,captured,fashion,1,Chennai,Chennai,2026-01-19T18:10:37,2026-01-20T23:55:01,,2026-02-02T20:16:26,7.8,789.4,73,0,1,0,724.71,in_transit,none,0,,1,1,96.7,1,1,train
CB-12981,CUST-04301-6,TXN-22981,ORD-32981,friendly_fraud_pnr,1,product_not_as_described,Product quality does not match what was advertised.,4474.94,INR,credit_card,captured,home,1,Ahmedabad,Ahmedabad,2026-03-17T00:03:07,2026-03-19T01:54:15,,2026-04-07T22:44:26,14.9,204.1,13,0,1,1,1656.8,unknown,none,1,,1,1,49.8,2,1,test
CB-12982,CUST-07781-0,TXN-22982,ORD-32982,friendly_fraud_pnr,1,product_not_received,I never received this package.,3772.21,INR,credit_card,captured,fashion,2,Delhi,Delhi,2026-06-08T22:06:56,2026-06-11T21:46:00,2026-06-18T19:22:00,2026-06-28T16:49:09,9.9,203.7,3,0,1,2,532.07,delivered,none,1,6.9,1,1,30.3,1,1,train
CB-12983,CUST-09713-1,TXN-22983,ORD-32983,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,3848.14,INR,debit_card,captured,home,1,Pune,Pune,2026-05-12T09:12:26,2026-05-14T10:33:38,2026-05-15T22:33:38,2026-05-23T23:41:57,8.0,93.2,6,0,2,3,569.79,delivered,signed,1,1.5,1,1,6.4,5,1,test
CB-12984,CUST-07329-2,TXN-22984,ORD-32984,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,1057.32,INR,wallet,captured,beauty,1,Pune,Pune,2026-02-10T23:32:04,2026-02-13T16:15:14,2026-02-19T13:51:14,2026-02-26T18:43:54,7.2,1211.8,39,0,0,0,2144.04,delivered,otp,1,5.9,1,1,211.9,2,1,train
CB-12985,CUST-04622-3,TXN-22985,ORD-32985,friendly_fraud_pnr,1,product_not_received,I never received this package.,2736.59,INR,upi,captured,toys,1,Delhi,Kochi,2026-06-01T03:59:35,2026-06-03T23:54:20,2026-06-11T21:30:20,2026-07-02T19:12:32,20.9,188.2,5,0,1,0,1572.37,delivered,signed,1,7.9,1,1,181.7,3,0,train
CB-12986,CUST-02128-4,TXN-22986,ORD-32986,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,3377.95,INR,wallet,captured,electronics,1,Kochi,Bangalore,2026-03-02T09:16:10,2026-03-04T13:34:18,2026-03-07T23:10:18,2026-03-19T18:58:23,11.8,514.8,6,0,1,0,719.4,delivered,signed,1,3.4,0,2,3.7,2,0,test
CB-12987,CUST-03228-5,TXN-22987,ORD-32987,friendly_fraud_pnr,1,product_not_as_described,The product I received is completely different from the listing.,3806.24,INR,debit_card,captured,electronics,1,Jaipur,Jaipur,2026-02-08T06:20:21,2026-02-09T03:46:28,2026-02-11T13:22:28,2026-02-13T20:27:16,2.3,345.0,45,0,3,1,1497.72,delivered,photo,1,2.4,1,1,10.3,3,1,train
CB-12988,CUST-02932-6,TXN-22988,ORD-32988,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,5646.26,INR,credit_card,captured,electronics,1,Pune,Pune,2026-06-11T03:27:55,2026-06-12T14:10:34,2026-06-14T18:58:34,2026-06-16T19:38:10,2.0,410.3,35,2,0,0,1680.23,delivered,none,0,2.2,1,1,6.8,2,1,train
CB-12989,CUST-04115-0,TXN-22989,ORD-32989,opportunist_abuse,1,product_not_received,Item was not delivered to me.,10617.39,INR,credit_card,captured,fashion,2,Pune,Pune,2026-05-02T11:04:15,2026-05-04T18:13:27,2026-05-07T06:13:27,2026-05-19T07:52:16,12.1,181.1,6,0,1,0,1718.12,delivered,none,1,2.5,1,1,156.5,1,1,train
CB-12990,CUST-04305-1,TXN-22990,ORD-32990,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,2282.76,INR,debit_card,captured,books,1,Hyderabad,Hyderabad,2026-03-23T15:15:58,2026-03-26T03:39:42,2026-03-27T03:39:42,2026-03-30T12:36:41,3.4,1430.8,44,2,1,0,2614.2,delivered,otp,1,1.0,1,0,46.7,1,1,test
CB-12991,CUST-03711-2,TXN-22991,ORD-32991,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,3579.5,INR,debit_card,captured,fashion,1,Ahmedabad,Ahmedabad,2026-02-03T13:17:55,2026-02-04T06:36:36,2026-02-10T01:48:36,2026-03-05T04:12:35,23.1,64.8,10,0,0,0,9589.51,delivered,none,0,5.8,1,0,29.0,3,1,train
CB-12992,CUST-05407-3,TXN-22992,ORD-32992,opportunist_abuse,1,product_not_as_described,The product I received is completely different from the listing.,97287.85,INR,credit_card,captured,beauty,2,Hyderabad,Hyderabad,2026-06-29T02:50:43,2026-06-29T14:36:25,2026-07-06T19:24:25,2026-07-27T23:02:43,21.2,927.1,12,0,3,0,2030.36,delivered,signed,1,7.2,1,0,30.0,2,1,train
CB-12993,CUST-10123-4,TXN-22993,ORD-32993,lost_package,1,product_not_received,The order shows delivered but nothing arrived at my address.,596.93,INR,credit_card,captured,beauty,3,Jaipur,Mumbai,2026-03-28T10:45:01,2026-03-31T04:36:55,,2026-04-09T01:59:26,3.9,318.1,21,0,1,0,1428.93,returned_to_sender,none,1,,1,1,23.4,2,0,train
CB-12994,CUST-09508-5,TXN-22994,ORD-32994,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,10179.3,INR,upi,captured,toys,2,Bangalore,Bangalore,2026-01-22T02:18:16,2026-01-24T11:48:54,2026-01-25T16:36:54,2026-01-27T13:36:33,1.9,299.3,13,0,0,1,617.9,delivered,signed,0,1.2,0,0,38.4,2,1,train
CB-12995,CUST-02371-6,TXN-22995,ORD-32995,lost_package,0,product_not_received,I never received this package.,1488.95,INR,debit_card,captured,home,1,Delhi,Pune,2026-02-13T23:56:39,2026-02-16T02:06:16,,2026-02-23T11:13:15,2.4,455.4,23,0,1,0,1146.09,in_transit,none,0,,1,0,186.7,1,0,train
CB-12996,CUST-00291-0,TXN-22996,ORD-32996,lost_package,0,product_not_received,Item was not delivered to me.,4596.05,INR,credit_card,captured,books,2,Kochi,Kochi,2026-02-04T12:10:22,2026-02-06T23:54:13,2026-02-10T09:30:13,2026-02-11T18:37:47,1.4,607.2,6,0,1,0,488.88,delivered,photo,0,3.4,1,0,59.5,2,1,train
CB-12997,CUST-10194-1,TXN-22997,ORD-32997,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,6263.68,INR,credit_card,captured,toys,1,Hyderabad,Hyderabad,2026-04-21T09:09:43,2026-04-21T15:42:26,2026-04-24T03:42:26,2026-05-03T20:21:25,9.7,442.3,47,0,1,0,6555.2,delivered,none,1,2.5,1,0,18.2,1,1,test
CB-12998,CUST-07153-2,TXN-22998,ORD-32998,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,3492.35,INR,credit_card,captured,beauty,1,Kochi,Kolkata,2026-05-10T02:10:27,2026-05-11T23:11:55,2026-05-15T20:47:55,2026-05-21T11:41:55,5.6,464.1,11,0,1,1,1283.71,delivered,signed,1,3.9,0,0,40.3,1,0,train
CB-12999,CUST-09149-3,TXN-22999,ORD-32999,false_unauthorized,1,unauthorized_transaction,I did not make this transaction.,1562.47,INR,debit_card,captured,electronics,1,Jaipur,Delhi,2026-02-05T08:02:21,2026-02-05T21:43:32,2026-02-07T04:55:32,2026-02-20T00:48:10,12.8,158.6,8,0,0,0,2761.71,delivered,otp,1,1.3,0,0,35.9,1,0,train
CB-13000,CUST-06535-4,TXN-23000,ORD-33000,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",1863.89,INR,credit_card,captured,beauty,1,Kolkata,Kolkata,2026-03-29T22:44:39,2026-04-01T22:22:30,,2026-04-13T15:38:16,6.7,385.8,21,0,1,0,2941.85,in_transit,signed,1,,0,4,31.9,6,1,train
CB-13001,CUST-03536-5,TXN-23001,ORD-33001,false_unauthorized,1,unauthorized_transaction,Unauthorized payment on my account.,3824.55,INR,upi,captured,beauty,1,Pune,Pune,2026-01-05T00:00:30,2026-01-06T01:03:29,2026-01-11T20:15:29,2026-01-13T16:58:59,1.9,49.4,1,0,0,0,4210.59,delivered,signed,1,5.8,1,0,70.2,2,1,train
CB-13002,CUST-05370-6,TXN-23002,ORD-33002,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,3093.54,INR,credit_card,captured,fashion,1,Kolkata,Kolkata,2026-05-17T13:56:26,2026-05-19T09:21:57,2026-05-24T04:33:57,2026-06-25T17:25:05,32.5,313.4,2,0,1,0,1151.74,delivered,otp,1,4.8,0,1,20.4,1,1,train
CB-13003,CUST-01052-0,TXN-23003,ORD-33003,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,2297.68,INR,credit_card,captured,beauty,1,Kolkata,Kolkata,2026-01-25T06:20:22,2026-01-26T13:20:17,2026-01-28T13:20:17,2026-02-04T03:29:44,6.6,199.0,8,0,2,0,4176.88,delivered,otp,1,2.0,1,0,6.2,3,1,val
CB-13004,CUST-01075-1,TXN-23004,ORD-33004,false_unauthorized,1,unauthorized_transaction,Unauthorized payment on my account.,4026.46,INR,credit_card,captured,sports,1,Pune,Pune,2026-05-05T19:33:37,2026-05-07T16:27:22,2026-05-08T16:27:22,2026-05-26T14:44:14,17.9,335.2,12,0,3,0,619.74,delivered,signed,1,1.0,1,0,239.5,2,1,train
CB-13005,CUST-05730-2,TXN-23005,ORD-33005,friendly_fraud_pnr,1,product_not_received,The order shows delivered but nothing arrived at my address.,10985.72,INR,debit_card,captured,fashion,1,Pune,Pune,2026-01-18T11:49:04,2026-01-20T04:30:38,2026-01-22T23:42:38,2026-01-29T06:33:26,6.3,232.0,18,0,1,1,1296.52,delivered,none,1,2.8,1,0,5.5,1,1,train
CB-13006,CUST-02437-3,TXN-23006,ORD-33006,lost_package,0,product_not_received,I never received this package.,7294.35,INR,credit_card,captured,books,2,Bangalore,Bangalore,2026-05-11T17:51:12,2026-05-13T21:19:39,,2026-05-22T13:51:21,3.7,115.3,2,0,3,1,974.22,in_transit,none,1,,1,0,36.4,2,1,test
CB-13007,CUST-02524-4,TXN-23007,ORD-33007,opportunist_abuse,1,product_not_received,Item was not delivered to me.,12671.78,INR,credit_card,captured,electronics,2,Pune,Pune,2026-04-08T17:44:16,2026-04-09T03:47:04,2026-04-10T06:11:04,2026-04-26T06:16:11,16.0,258.1,8,0,1,1,2975.1,delivered,signed,1,1.1,1,1,4.2,1,1,train
CB-13008,CUST-02482-5,TXN-23008,ORD-33008,lost_package,0,product_not_received,I never received this package.,1788.03,INR,credit_card,captured,fashion,1,Delhi,Delhi,2026-05-05T05:01:26,2026-05-07T16:43:14,,2026-05-13T04:52:21,0.5,290.2,10,0,1,0,449.82,failed,none,1,,1,1,184.4,3,1,train
CB-13009,CUST-06193-6,TXN-23009,ORD-33009,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,8107.59,INR,upi,captured,home,2,Mumbai,Mumbai,2026-05-25T19:14:29,2026-05-28T08:54:05,2026-05-31T08:54:05,2026-06-07T00:11:04,6.6,1051.9,63,0,0,0,3178.28,delivered,signed,1,3.0,1,0,4.6,1,1,test
CB-13010,CUST-05661-0,TXN-23010,ORD-33010,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,49309.13,INR,credit_card,captured,sports,1,Mumbai,Pune,2026-01-26T20:57:01,2026-01-29T00:38:42,2026-02-03T12:38:42,2026-02-17T02:00:43,13.6,184.9,8,0,1,0,2742.68,delivered,signed,1,5.5,1,3,14.5,1,0,train
CB-13011,CUST-00846-1,TXN-23011,ORD-33011,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,1853.51,INR,upi,captured,beauty,1,Jaipur,Jaipur,2026-04-28T04:16:07,2026-04-29T07:28:04,2026-04-30T07:28:04,2026-05-02T19:40:58,2.5,790.7,55,0,4,0,2117.23,delivered,otp,1,1.0,1,0,2.4,2,1,test
CB-13012,CUST-04282-2,TXN-23012,ORD-33012,opportunist_abuse,1,product_not_as_described,Product quality does not match what was advertised.,4890.19,INR,debit_card,captured,books,1,Hyderabad,Hyderabad,2026-02-26T05:58:26,2026-02-28T22:43:06,2026-03-04T01:07:06,2026-03-17T01:06:35,13.0,1285.1,130,0,0,0,1225.86,delivered,otp,0,3.1,1,0,2.8,2,1,train
CB-13013,CUST-00132-3,TXN-23013,ORD-33013,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,9983.95,INR,credit_card,captured,books,1,Kochi,Kochi,2026-02-05T10:10:51,2026-02-07T14:28:53,2026-02-09T09:40:53,2026-02-12T01:53:29,2.7,548.3,41,0,3,0,2862.11,delivered,signed,1,1.8,0,0,805.2,1,1,test
CB-13014,CUST-08232-4,TXN-23014,ORD-33014,false_unauthorized,1,unauthorized_transaction,"This charge is not mine, my card was used without permission.",5267.65,INR,credit_card,captured,toys,1,Kochi,Kochi,2026-01-08T02:24:45,2026-01-10T22:00:27,2026-01-17T14:48:27,2026-02-01T03:43:43,14.5,109.1,4,1,1,1,5374.43,delivered,none,1,6.7,1,0,35.1,1,1,train
CB-13015,CUST-00982-5,TXN-23015,ORD-33015,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,1082.38,INR,credit_card,captured,toys,1,Jaipur,Jaipur,2026-01-18T14:32:21,2026-01-19T21:00:34,,2026-01-25T01:48:34,0.2,903.3,44,1,1,0,3496.55,unknown,none,0,,1,0,150.4,4,1,test
CB-13016,CUST-04540-6,TXN-23016,ORD-33016,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,4439.63,INR,credit_card,captured,home,1,Bangalore,Bangalore,2026-01-08T19:30:38,2026-01-11T09:47:43,2026-01-13T16:59:43,2026-01-15T19:20:25,2.1,346.3,53,0,1,1,1304.49,delivered,photo,1,2.3,1,1,18.6,1,1,val
CB-13017,CUST-10187-0,TXN-23017,ORD-33017,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",7113.89,INR,upi,captured,sports,1,Chennai,Chennai,2026-02-07T07:26:17,2026-02-10T04:54:49,2026-02-15T04:54:49,2026-02-28T00:00:53,12.8,707.7,41,0,1,1,2273.85,delivered,photo,1,5.0,0,1,50.3,5,1,train
CB-13018,CUST-09997-1,TXN-23018,ORD-33018,lost_package,0,product_not_received,I never received this package.,6335.01,INR,upi,captured,home,1,Kochi,Kochi,2026-05-04T14:30:01,2026-05-06T01:10:19,2026-05-14T22:46:19,2026-05-16T22:20:19,2.0,1374.4,88,1,2,0,279.56,delivered,none,1,8.9,0,0,48.2,3,1,train
CB-13019,CUST-01791-2,TXN-23019,ORD-33019,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",4615.13,INR,credit_card,captured,toys,1,Mumbai,Kochi,2026-05-09T02:57:46,2026-05-09T12:19:38,2026-05-12T17:07:38,2026-05-31T04:48:37,18.5,378.9,25,0,0,1,1223.73,delivered,none,1,3.2,0,0,321.2,11,0,train
CB-13020,CUST-01994-3,TXN-23020,ORD-33020,friendly_fraud_pnr,1,product_not_received,I never received this package.,14476.33,INR,credit_card,captured,fashion,1,Mumbai,Bangalore,2026-04-09T17:36:13,2026-04-11T11:33:31,2026-04-16T16:21:31,2026-04-20T16:54:21,4.0,279.6,21,1,2,0,1142.11,delivered,otp,0,5.2,1,0,4.9,2,0,train
